Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Monthly_Return,Weekly_Return
2012-05-18,42.04999923706055,45.0,38.0,38.22999954223633,38.18947982788086,573576400,,,
2012-05-21,36.529998779296875,36.65999984741211,33.0,34.029998779296875,33.99393081665039,168192700,-0.10986138669186518,,
2012-05-22,32.61000061035156,33.59000015258789,30.940000534057617,31.0,30.967144012451172,101786600,-0.0890390504844879,,
2012-05-23,31.3700008392334,32.5,31.360000610351562,32.0,31.966083526611328,73600000,0.032258064516129004,,
2012-05-24,32.95000076293945,33.209999084472656,31.770000457763672,33.029998779296875,32.994991302490234,50237200,0.032187461853027344,,
2012-05-25,32.900001525878906,32.95000076293945,31.110000610351562,31.90999984741211,31.876178741455078,37149800,-0.033908536883954676,,
2012-05-29,31.479999542236328,31.690000534057617,28.649999618530273,28.84000015258789,28.809432983398438,78063400,-0.09620807613614557,,
2012-05-30,28.700000762939453,29.549999237060547,27.860000610351562,28.190000534057617,28.16012191772461,57267900,-0.022538128123828938,,-0.26262095549037523
2012-05-31,28.549999237060547,29.670000076293945,26.829999923706055,29.600000381469727,29.568628311157227,111639200,0.05001773042567437,,-0.13017921118828446
2012-06-01,28.889999389648438,29.149999618530273,27.389999389648438,27.719999313354492,27.69061851501465,41855500,-0.06351354877995741,,-0.10580647376275831
2012-06-04,27.200000762939453,27.649999618530273,26.440000534057617,26.899999618530273,26.871488571166992,35230300,-0.029581519305059034,,-0.15937501192092896
2012-06-05,26.700000762939453,27.760000228881836,25.75,25.8700008392334,25.842580795288086,42473400,-0.03828991798897097,,-0.21677257658729754
2012-06-06,26.06999969482422,27.170000076293945,25.520000457763672,26.809999465942383,26.781583786010742,61489200,0.036335469509665375,,-0.15982451914312168
2012-06-07,27.0,27.350000381469727,26.149999618530273,26.309999465942383,26.282114028930664,26159500,-0.018649757924656618,,-0.08772540475935064
2012-06-08,26.549999237060547,27.760000228881836,26.440000534057617,27.100000381469727,27.071277618408203,38034000,0.030026641260482823,,-0.03866619836601326
2012-06-11,27.18000030517578,28.06999969482422,26.84000015258789,27.010000228881836,26.981372833251953,28219600,-0.0033210387941333686,,-0.08750000402734082
2012-06-12,27.479999542236328,27.770000457763672,26.959999084472656,27.399999618530273,27.37095832824707,15816800,0.01443907391127719,,-0.01154400082073792
2012-06-13,27.65999984741211,28.100000381469727,27.100000381469727,27.270000457763672,27.24109649658203,17102800,-0.004744494984543213,,0.013754678233471873
2012-06-14,27.649999618530273,28.31999969482422,27.3799991607666,28.290000915527344,28.26001739501953,16855000,0.0374037565325116,,0.09354464622296699
2012-06-15,28.510000228881836,30.100000381469727,28.350000381469727,30.010000228881836,29.978193283081055,43563800,0.06079884261899937,,0.1193584791750748
2012-06-18,29.959999084472656,32.08000183105469,29.40999984741211,31.40999984741211,31.376708984375,42978900,0.04665110322734689,,0.19384266381576887
2012-06-19,31.540000915527344,32.18000030517578,30.700000762939453,31.90999984741211,31.876178741455078,30849000,0.015918497371186557,,0.17749075270239967
2012-06-20,31.920000076293945,31.93000030517578,31.149999618530273,31.600000381469727,31.56650733947754,15553600,-0.009714806249600305,,0.1699370645572893
2012-06-21,31.670000076293945,32.5,31.510000228881836,31.84000015258789,31.80625343322754,21875300,0.007594929374080017,,0.16204381736760687
2012-06-22,32.40999984741211,33.45000076293945,32.060001373291016,33.04999923706055,33.01496887207031,74834000,0.03800248362669412,,0.21195448046467957
2012-06-25,32.86000061035156,33.02000045776367,31.549999237060547,32.060001373291016,32.02602005004883,24352900,-0.02995455027603755,,0.1332626488426325
2012-06-26,32.689998626708984,33.439998626708984,32.5,33.099998474121094,33.06491470336914,24858700,0.03243908472494628,,0.1029656188494601
2012-06-27,32.459999084472656,32.900001525878906,31.899999618530273,32.22999954223633,32.195838928222656,28568000,-0.026283956857731106,,0.026106325972866218
2012-06-28,31.959999084472656,32.189998626708984,30.899999618530273,31.360000610351562,31.326763153076172,17713300,-0.026993451574352734,,-0.017235952356331685
2012-06-29,31.920000076293945,31.989999771118164,30.760000228881836,31.100000381469727,31.06703758239746,19526900,-0.008290823463696362,,-0.01582278461911668
2012-07-02,31.25,31.729999542236328,30.549999237060547,30.770000457763672,30.73738670349121,14122000,-0.01061092989255008,-0.19513468934863265,-0.03360551789247557
2012-07-03,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,31.166933059692383,8763600,0.013974660343798906,-0.08316186064864428,-0.05597574937449934
2012-07-05,31.31999969482422,31.6299991607666,31.020000457763672,31.469999313354492,31.4366455078125,10032100,0.008653799481176838,0.015161268172725562,-0.018403057849774473
2012-07-06,31.440000534057617,31.899999618530273,31.260000228881836,31.729999542236328,31.696369171142578,10945600,0.008261844123126583,-0.008437514305114746,-0.0413896977353605
2012-07-09,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,32.135902404785156,17785200,0.01386695975596508,-0.02603695555964136,-0.001861662244592499
2012-07-10,32.43000030517578,32.47999954223633,31.15999984741211,31.469999313354492,31.4366455078125,14269500,-0.02175936883535634,-0.013788797748718884,0.0035076116346317576
2012-07-11,31.479999542236328,31.559999465942383,30.549999237060547,30.969999313354492,30.93717384338379,13030300,-0.015888147788672535,0.07385572640419946,-0.004180098601950233
2012-07-12,30.700000762939453,31.399999618530273,30.600000381469727,30.809999465942383,30.77734375,11300700,-0.0051662851456091285,0.09294071948382632,0.0012999352480873583
2012-07-13,31.040000915527344,31.06999969482422,30.559999465942383,30.719999313354492,30.68743896484375,8108300,-0.002921134506586931,0.0378378012652294,-0.01538466146946782
2012-07-16,30.5,30.5,28.209999084472656,28.25,28.22005844116211,24672100,-0.08040362527875267,0.01911979436414235,-0.10231964994000065
2012-07-17,28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,28.06022834777832,30438600,-0.005663711412818073,0.04423793869639603,-0.11471791497516959
2012-07-18,28.309999465942383,29.290000915527344,28.149999618530273,29.110000610351562,29.079147338867188,16841800,0.03631187085165255,0.1252415796680033,-0.0951196062406886
2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,28.969263076782227,13685100,-0.00377879106991319,0.08168595963008674,-0.07848742825699184
2012-07-20,29.0,29.469999313354492,28.719999313354492,28.760000228881836,28.729516983032227,11869100,-0.008275854176488462,0.09312051739533156,-0.07135935206558719
2012-07-23,28.1200008392334,29.0,28.010000228881836,28.75,28.719528198242188,12390700,-0.0003477131016081936,0.06088559392266646,-0.06686139245862444
2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,28.41984748840332,11539800,-0.010434756071671214,0.05331360688097364,-0.0738931836312976
2012-07-25,28.389999389648438,29.489999771118164,28.079999923706055,29.34000015258789,29.308902740478516,17230200,0.03128293025593876,0.0708029401849195,0.038584076197801354
2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,26.821542739868164,64597400,-0.08486706742223848,-0.015401542693204151,-0.04414381503675158
2012-07-27,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,23.68486976623535,123102300,-0.1169460429193927,-0.1618947219100616,-0.18550331201156545
2012-07-30,24.0,24.040000915527344,23.030000686645508,23.149999618530273,23.125463485717773,29285900,-0.023618704663262435,-0.22859048843823226,-0.20172415108516295
2012-07-31,23.3700008392334,23.3700008392334,21.610000610351562,21.709999084472656,21.686988830566406,56179400,-0.0622030478525355,-0.30881887329071867,-0.2451321657963449
2012-08-01,21.5,21.579999923706055,20.84000015258789,20.8799991607666,20.857868194580078,44604400,-0.038231227946005975,-0.3456596909868064,-0.27373915962550954
2012-08-02,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,20.018760681152344,56374500,-0.0402298026341692,-0.36582276349342,-0.29560631359867806
2012-08-03,20.360000610351562,22.15999984741211,19.899999618530273,21.09000015258789,21.06764793395996,80647000,0.05239516911633424,-0.337625626522689,-0.2811860926071713
2012-08-06,21.389999389648438,22.149999618530273,21.299999237060547,21.920000076293945,21.896766662597656,27778900,0.03935514071602353,-0.3367624634703773,-0.18361267169955697
2012-08-07,22.200000762939453,22.450000762939453,20.5,20.719999313354492,20.69803810119629,36782900,-0.05474456016253537,-0.3537118394942992,-0.12610712301023552
2012-08-08,20.709999084472656,21.149999618530273,20.219999313354492,20.719999313354492,20.69803810119629,29537400,0.0,-0.3740181187756181,-0.10496761750400652
2012-08-09,20.75,21.170000076293945,20.610000610351562,21.010000228881836,20.98773193359375,15610700,0.01399618364564481,-0.3481228505340517,-0.03224315454216076
2012-08-10,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,21.786882400512695,25794700,0.03807706941196565,-0.30452809179017803,0.04454024629096942
2012-08-13,22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,21.577106475830078,24973100,-0.009628568987384956,-0.3054662341953016,0.077844281171348
2012-08-14,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.3583984375,39308800,-0.05648153699801517,-0.3376665954639444,-0.03366529097602533
2012-08-15,20.639999389648438,21.40999984741211,20.399999618530273,21.200000762939453,21.17753028869629,47861100,0.04023560529636483,-0.32051281267526055,-0.032846683889073414
2012-08-16,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,19.848939895629883,157565300,-0.06273584320011338,-0.3686049802104241,-0.0410230937398367
2012-08-17,20.010000228881836,20.079999923706055,19.0,19.049999237060547,19.029808044433594,129293400,-0.041268322473029584,-0.39962182439672655,-0.08059846195156939
2012-08-20,19.049999237060547,20.1299991607666,18.75,20.010000228881836,19.988792419433594,101186600,0.05039375486974662,-0.37799187541769574,-0.04759638215640427
